2019-8-30 09:00,5.594224,0.838267,3.37366,7.9711,7.457719,5.650306,0.838315,3.37488,7.9227,7.41486,5.477069,0.890503,3.36718,7.9456,7.693787,5.408714,0.83404,3.37122,7.9413,7.689946,5.170424,0.894917,2.60469,8.70813,8.196967,4.8916,1.146326,2.602,7.9444,7.9444,295.54,10.49,303.63,295.71,10,313.27,286.45,9.45,292.66,850.275137,0.049873,850.092268,850.408133,21.760091,0.275478,21.454946,22.183904,267.81,8.69,0
2019-8-30 09:10,5.524496,0.669694,4.1399,7.20486,7.20486,5.595732,0.669288,4.13285,7.16473,7.16473,5.416023,0.685237,4.13025,6.41946,6.41946,5.343971,0.688559,4.1329,7.9413,7.430974,5.349712,0.757589,3.36762,7.18227,7.18227,5.383864,0.757094,3.3652,7.9444,7.433056,292.35,7.63,301.95,293.7,8.13,296.31,283.97,7.86,287.63,850.125517,0.049873,849.959273,850.258513,21.289659,0.190716,20.967561,21.522756,265.52,8.29,0
2019-8-30 09:20,5.331403,1.150892,2.60742,9.50358,8.990199,5.388806,1.148325,2.61691,8.68067,8.43054,5.250437,1.152999,2.60411,9.47174,8.456857,5.305887,1.230875,2.60954,8.70298,8.451626,5.330639,1.146684,2.60469,8.70813,7.9452,5.475448,0.986818,3.3652,8.7076,8.455744,309.4,26.76,333.28,305.99,21.8,294.23,290.05,16,273.17,850.059019,0.049873,849.859526,850.258513,21.327802,0.097477,21.052323,21.471898,263.93,8.42,0
2019-8-30 09:30,4.746762,0.85589,2.60742,7.20486,7.20486,4.843826,0.831493,2.61691,7.9227,7.16473,4.647611,0.943155,1.84104,7.18253,6.930717,4.960846,0.873647,2.60954,7.9413,7.689946,5.324535,0.930012,2.60469,8.70813,8.456363,5.719672,0.81815,4.1284,7.9444,7.9444,309.65,15.08,331.03,304.99,14.68,289.06,290.53,11.77,272.08,850.158766,0.033249,850.025771,850.291762,21.327802,0.072048,21.120134,21.416803,265.76,7.19,0
2019-8-30 09:40,4.375902,0.912592,2.60742,6.43862,6.185761,4.47621,0.925481,2.61691,6.40676,6.40676,4.444635,0.893555,1.84104,6.41946,6.41946,4.774996,0.805096,1.84786,7.17962,6.928266,5.038437,0.740805,2.60469,6.41934,6.41934,5.09919,0.78228,3.3652,7.1812,6.669856,301.77,14.06,313.53,301.39,12.68,311.08,289.61,11.17,285.37,850.059019,0.049873,849.909399,850.20864,21.162515,0.072048,21.043847,21.255754,265.76,8.08,0
2019-8-30 09:50,4.705385,0.704175,2.60742,6.43862,6.43862,4.805927,0.695058,3.37488,6.40676,6.40676,4.670504,0.752387,2.60411,6.41946,6.41946,4.728534,0.779199,2.60954,6.41794,6.41794,4.832446,0.745383,2.60469,7.18227,6.671107,4.780936,0.730382,2.602,6.418,6.418,311.64,12.63,304.01,312.15,13.27,295.46,299.59,13.89,278.35,850.059019,0.016624,849.892775,850.142142,21.187944,0.038143,21.141324,21.281182,271.13,8.86,0
2019-8-30 10:00,4.913802,0.624486,2.60742,6.43862,6.185761,5.006031,0.61244,2.61691,6.40676,6.15663,4.880348,0.688289,2.60411,6.41946,6.41946,4.856496,0.671802,2.60954,6.41794,5.907614,4.738605,0.668327,2.60469,6.41934,5.908177,4.708432,0.620482,2.602,6.418,6.166144,308.11,8.98,311.19,307.99,8.76,308.58,297.69,9.09,293.57,850.025771,0.033249,849.926024,850.158766,20.806512,0.139858,20.687844,21.158277,271.47,5.41,0
2019-8-30 10:10,4.469383,0.852059,2.60742,7.20486,6.952001,4.593696,0.838315,2.61691,7.16473,6.9146,4.36146,0.811143,2.60411,6.41946,6.41946,4.344647,0.76168,2.60954,6.41794,6.166586,4.176326,0.738516,1.84176,6.41934,5.908177,4.086424,0.622771,2.602,5.6548,5.402944,317.88,9.66,315.78,318.16,9.95,318.91,305.35,10.9,326.08,849.992522,0.016624,849.909399,850.092268,20.759893,0.156811,20.463224,20.920941,271.47,8.49,0
2019-8-30 10:20,3.708507,0.662031,2.60742,5.67238,5.419521,3.828146,0.665498,2.61691,5.64879,5.64879,3.59839,0.756202,1.84104,5.65639,5.404577,3.557832,0.733498,1.84786,5.65626,5.65626,3.724671,0.701896,1.84176,5.65641,5.404643,3.78267,0.730382,1.8388,5.6548,5.6548,327.82,9.76,322.11,325.6,10.96,318.38,311.29,11.44,293.57,849.892775,0.016624,849.793028,849.992522,20.378461,0.063572,20.22165,20.480176,273.19,6.93,0
2019-8-30 10:30,4.599644,0.517978,3.37366,5.67238,5.67238,4.695264,0.49647,3.37488,5.64879,5.64879,4.425558,0.585275,2.60411,5.65639,5.65639,4.304278,0.564405,2.60954,5.65626,5.145934,4.254908,0.543206,2.60469,5.65641,5.145247,4.236774,0.625824,2.602,5.6548,5.6548,325.03,5.93,319.57,326.66,6.66,331.75,317.89,7.17,322.38,849.793028,0.049873,849.660033,849.942648,19.891076,0.165287,19.615598,20.213174,281.56,6.26,0
2019-8-30 10:40,4.953647,0.441354,4.1399,5.67238,5.67238,5.014369,0.431285,4.13285,5.64879,5.64879,4.921554,0.448685,3.36718,5.65639,5.65639,4.734627,0.491284,3.37122,5.65626,5.65626,4.489127,0.653831,1.84176,5.65641,5.404643,4.171902,0.68459,1.8388,5.6548,5.6548,335.1,6.48,323.7,335.38,6.34,325.08,325.46,6.13,314.7,849.543661,0.066498,849.394041,849.72653,19.327405,0.148335,19.034974,19.619836,288.69,8.51,0
2019-8-30 10:50,5.700731,0.57468,3.37366,7.20486,6.691479,5.726861,0.555592,3.37488,7.16473,6.65689,5.427469,0.615797,3.36718,6.41946,6.41946,5.09871,0.604774,3.37122,6.41794,6.41794,4.634084,0.715628,2.60469,6.41934,6.167573,4.292488,0.667037,2.602,5.6548,5.402944,350.11,5.99,341.59,351.13,6.93,343.2,340.44,6.32,334.09,849.344168,0.033249,849.227797,849.477164,18.861211,0.059334,18.784925,19.034974,299.79,8.65,0
2019-8-30 11:00,6.456244,1.115645,3.37366,7.9711,7.9711,6.465882,1.084655,3.37488,8.68067,8.17283,6.09134,1.100347,3.36718,7.9456,7.9456,5.618176,1.041978,3.37122,7.9413,7.689946,5.223066,0.93993,3.36762,7.9452,7.693433,4.916022,0.902866,2.602,7.9444,7.692544,349.2,6.69,348.85,351.27,7.37,351.91,344.24,8.51,353.14,849.261046,0.033249,849.111426,849.360793,18.801877,0.033905,18.734067,18.848497,306.2,14.85,0
2019-8-30 11:10,7.292978,0.999177,3.37366,8.73734,8.73734,7.31026,0.968686,3.37488,9.43864,8.68067,6.839149,1.066772,3.36718,9.47174,8.960483,6.534477,1.179081,3.37122,8.70298,8.451626,6.272857,1.11693,3.36762,8.70813,8.456363,5.950158,0.907445,3.3652,7.9444,7.692544,349.68,8.65,358.06,352.07,10.41,358.98,343.61,10.14,357.99,849.310919,0.049873,849.177924,849.460539,18.695924,0.038143,18.611161,18.763734,299.73,13.93,0
2019-8-30 11:20,7.561162,0.854358,4.1399,8.73734,8.484481,7.553569,0.820124,4.13285,8.68067,8.43054,7.424423,0.893555,4.13025,8.70867,8.456857,7.044803,0.837086,4.1329,8.70298,8.451626,6.52615,0.761404,4.13055,8.70813,7.693433,6.14859,0.693749,4.1284,7.9444,7.433056,2.62,9.62,355.82,2.94,7.6,356.25,354.46,10.22,356.13,849.377417,0.033249,849.194548,849.510413,18.581494,0.059334,18.496732,18.68321,322.99,22.61,0
2019-8-30 11:30,7.808657,0.508783,7.20486,8.73734,8.73734,7.776412,0.501018,7.16473,8.68067,8.68067,7.758648,0.5517,6.41946,8.70867,8.70867,7.648053,0.619246,5.65626,9.46466,8.954334,7.55992,0.560754,5.65641,8.70813,8.70813,7.081984,0.677722,4.1284,8.7076,8.455744,5.5,4.55,10.45,6.71,3.65,9.51,358.41,3.04,359.99,849.410666,0.033249,849.211172,849.543661,18.450112,0.029667,18.395017,18.505208,337.53,23.67,0
2019-8-30 11:40,8.277596,0.494991,7.20486,9.50358,9.50358,8.234984,0.487375,7.16473,9.43864,9.18851,8.355369,0.509731,7.18253,9.47174,9.47174,8.354892,0.556026,6.41794,9.46466,9.46466,8.241217,0.588219,6.41934,10.23399,9.722827,7.73452,0.936446,3.3652,9.4708,9.218944,359.84,0.66,359.99,0.31,1.45,5.98,354.07,2.32,352.21,849.477164,0.049873,849.177924,849.626784,18.522161,0.042381,18.450112,18.602685,313.36,13.13,0
2019-8-30 11:50,8.825458,0.524874,5.67238,10.26982,9.756439,8.773142,0.507082,5.64879,10.19661,9.68877,8.792608,0.547884,5.65639,10.23481,9.723553,8.813424,0.574307,6.41794,10.22634,9.716014,8.746277,0.631706,6.41934,10.23399,9.47106,8.30921,0.767779,4.8916,10.9972,10.234,0.01,2.19,359.8,0.61,4.49,12.71,354.95,3.38,351.12,849.510413,0.049873,849.211172,849.643408,18.539113,0.021191,18.492494,18.598447,320.52,19.54,0
2019-8-30 12:00,8.135842,0.571615,6.43862,9.50358,8.990199,8.097033,0.564688,6.40676,9.43864,8.9308,8.235567,0.534149,7.18253,9.47174,9.219927,8.41735,0.510326,7.17962,9.46466,9.213306,8.612764,0.484461,7.18227,9.47106,9.47106,8.537406,0.483106,7.1812,10.234,9.722656,356.98,1.94,359.99,359.36,1.68,359.99,353.58,2.14,356.14,849.626784,0.049873,849.42729,849.793028,18.399255,0.029667,18.348397,18.492494,317.79,13.42,0
2019-8-30 12:10,7.023261,0.403808,6.43862,7.9711,7.9711,7.00783,0.397176,6.40676,7.9227,7.9227,7.126826,0.412058,6.41946,7.9456,7.9456,7.352521,0.441774,6.41794,8.70298,8.192654,7.598067,0.452417,6.41934,8.70813,8.70813,7.786418,0.557899,4.8916,8.7076,8.7076,353.49,2.02,358.46,355.05,1.76,358.15,347.33,1.99,350.2,849.776404,0.066498,849.527037,849.975897,18.585733,0.046619,18.43316,18.666257,308.95,4.84,0
2019-8-30 12:20,6.686116,0.399977,5.67238,7.20486,7.20486,6.675839,0.391113,5.64879,7.16473,7.16473,6.746054,0.433424,5.65639,7.9456,7.434343,6.840672,0.463863,5.65626,7.9413,7.689946,6.941947,0.505823,5.65641,7.9452,7.9452,6.99269,0.634219,4.8916,8.7076,8.196256,354.21,3.06,356.06,355.51,2.77,357.88,347.24,3.02,346.75,849.942648,0.049873,849.72653,850.125517,18.662019,0.029667,18.589971,18.712876,307.67,3.89,0
2019-8-30 12:30,6.227904,0.393081,5.67238,7.20486,6.691479,6.242281,0.39187,5.64879,7.16473,6.65689,6.203511,0.429608,4.89332,7.18253,6.930717,6.198576,0.443298,4.89458,7.17962,6.928266,6.146974,0.509637,4.89348,7.18227,6.930503,5.79065,0.807466,2.602,7.1812,7.1812,359.05,1.17,358.19,359.8,1.42,357.37,353.43,2.49,355.74,850.142142,0.066498,849.942648,850.308386,18.628114,0.038143,18.547589,18.687448,319.44,17.35,0
2019-8-30 12:40,5.823329,0.368561,4.90614,6.43862,6.43862,5.908016,0.370647,4.89082,6.40676,6.40676,5.676993,0.42503,4.13025,6.41946,6.41946,5.054533,0.778437,2.60954,6.41794,6.41794,4.115291,1.019274,1.07883,6.41934,5.908177,3.833042,0.72504,1.8388,5.6548,5.402944,3.45,4.62,359.99,8.01,7.5,359.99,5.3,9.92,51.49,850.192015,0.066498,849.992522,850.325011,17.788964,0.720482,16.610765,18.551828,27.4,27.7,0
2019-8-30 12:50,5.67851,0.530238,4.1399,6.43862,6.43862,5.751116,0.519967,4.13285,7.16473,6.65689,5.404577,0.650136,3.36718,6.41946,6.41946,4.668361,0.801287,2.60954,6.41794,6.166586,3.833007,0.70571,1.84176,5.65641,5.65641,4.601584,0.89676,2.602,6.418,6.166144,18.27,6.64,10.96,20.7,8.36,13.6,22.01,12.82,19.4,849.876151,0.049873,849.743155,850.075644,16.390382,0.080524,16.292905,16.610765,52.97,7.5,0
2019-8-30 13:00,4.590449,0.566251,3.37366,6.43862,5.67238,4.514109,0.658676,2.61691,5.64879,5.64879,4.655242,0.647083,2.60411,6.41946,6.167647,4.922762,0.640573,2.60954,6.41794,6.166586,5.216199,0.516504,2.60469,6.41934,6.167573,5.599086,0.469368,4.1284,6.418,6.418,62.99,20.12,42.75,72.81,17.74,78.17,73.51,13.55,66.28,849.859526,0.033249,849.743155,849.992522,16.78029,0.089001,16.53024,16.877767,79.26,8.64,0
2019-8-30 13:10,5.1567,0.65207,3.37366,7.20486,6.691479,5.607102,0.682173,4.13285,7.16473,7.16473,5.883785,0.566198,4.13025,7.18253,6.930717,6.139927,0.488999,4.89458,7.9413,7.430974,6.181306,0.566857,4.13055,7.18227,7.18227,5.95779,0.729619,3.3652,7.1812,6.929344,107.38,11.35,110.19,110.74,9.38,114.92,102.57,6.63,92.67,849.909399,0.016624,849.809653,850.025771,17.004911,0.101715,16.831147,17.216817,90.59,5.77,0
2019-8-30 13:20,6.254722,0.730993,4.1399,7.9711,7.9711,6.279421,0.64958,4.89082,7.9227,7.9227,6.263031,0.641742,4.13025,7.9456,7.693787,6.252655,0.760918,3.37122,7.9413,7.689946,5.919621,0.804128,3.36762,7.9452,7.693433,5.721962,0.664747,3.3652,7.1812,7.1812,121.11,6.65,117.58,123,6.72,118.3,111.29,8.89,106.29,849.975897,0.033249,849.826277,850.108893,17.098149,0.046619,17.017625,17.216817,86.32,13.14,0
2019-8-30 13:30,6.022552,0.856656,3.37366,7.9711,7.718241,6.749362,0.684447,3.37488,7.9227,7.9227,6.894853,0.78291,3.36718,8.70867,7.9456,6.722612,1.109006,3.37122,8.70298,8.451626,6.085177,1.26799,2.60469,8.70813,7.9452,5.704408,1.16388,1.8388,8.7076,8.455744,132.23,5.03,133.62,132.58,7.45,131.18,120.59,8.8,129.32,849.909399,0.049873,849.793028,850.092268,16.695527,0.20343,16.305619,17.013387,98.18,11.86,0
2019-8-30 13:40,6.260852,0.683486,4.90614,7.9711,7.9711,6.932033,0.61623,4.89082,7.9227,7.9227,7.161927,0.731021,4.89332,8.70867,8.456857,7.09355,0.939151,4.1329,8.70298,8.451626,6.510892,0.933063,3.36762,8.70813,8.196967,5.963896,0.892944,3.3652,8.7076,8.196256,131.19,6.52,131.88,133.29,6.68,124.27,123.54,8.68,131.73,849.776404,0.033249,849.660033,849.926024,16.369191,0.046619,16.263238,16.428525,105.03,10.52,0
2019-8-30 13:50,6.745116,0.756279,4.90614,9.50358,8.73734,8.081874,0.529063,6.40676,9.43864,8.9308,7.928812,0.611219,5.65639,9.47174,8.960483,7.3609,0.805096,4.89458,9.46466,8.954334,6.658137,0.925434,3.36762,9.47106,8.959897,5.767754,1.130299,2.602,8.7076,8.196256,136.81,2.77,136.09,136.01,4.19,128.45,123.98,6.41,128.09,849.676657,0.033249,849.527037,849.809653,16.093713,0.101715,15.949617,16.280191,104.55,9.58,0
2019-8-30 14:00,7.161184,0.769305,5.67238,10.26982,9.756439,8.616243,0.478279,7.16473,9.43864,9.43864,8.243197,0.667686,5.65639,9.47174,9.47174,7.674712,0.958193,4.89458,10.22634,9.974986,6.764184,1.070391,4.13055,9.47106,9.219293,5.920394,1.066954,3.3652,9.4708,8.959456,135.02,2,129.65,132.58,4.74,132.46,119.08,7.67,109.35,849.593535,0.033249,849.493788,849.709906,15.792806,0.072048,15.699567,16.000474,98.66,10.54,0
2019-8-30 14:10,6.27158,0.79689,4.90614,9.50358,8.484481,7.173826,0.618504,5.64879,9.43864,8.9308,7.35651,0.640216,5.65639,9.47174,8.960483,7.268737,0.729689,5.65626,8.70298,8.70298,6.607784,0.884999,4.13055,9.47106,8.959897,5.920394,0.978422,3.3652,7.9444,7.9444,132.97,2.97,131.4,132.43,4.06,108.18,119.53,5.98,130.22,849.543661,0.033249,849.42729,849.693282,15.720758,0.029667,15.631757,15.758901,97.56,10.49,0
2019-8-30 14:20,6.530569,0.706473,4.90614,7.9711,7.9711,6.707674,0.446444,5.64879,7.9227,7.67257,6.865856,0.478445,5.65639,7.9456,7.693787,6.766028,0.677895,4.89458,7.9413,7.689946,6.087465,0.807943,4.13055,7.9452,7.693433,5.583822,0.813571,3.3652,7.1812,7.1812,130.89,2.08,128.26,130,3.71,130.02,116.91,5.31,119.42,849.527037,0.033249,849.410666,849.626784,15.542756,0.033905,15.508851,15.640233,94.91,9.59,0
2019-8-30 14:30,6.112968,0.710304,4.90614,7.9711,7.457719,6.462092,0.36231,5.64879,7.16473,7.16473,6.829229,0.410532,5.65639,7.9456,7.693787,6.914555,0.517181,4.89458,7.9413,7.689946,6.35678,0.518792,4.13055,7.9452,7.693433,6.01503,0.702144,3.3652,7.9444,7.692544,130.09,1.86,129.36,131.73,2.13,131.95,120.22,4.08,108.42,849.527037,0.033249,849.443915,849.660033,15.563947,0.016953,15.525804,15.610566,97.57,7.61,0
2019-8-30 14:40,5.470859,0.646707,4.1399,7.20486,6.691479,5.590426,0.453266,4.89082,6.40676,6.40676,5.921175,0.479208,4.89332,7.18253,6.671273,6.505533,0.458531,4.89458,7.9413,7.17962,6.386534,0.452417,4.89348,7.18227,7.18227,6.013504,0.745646,3.3652,7.9444,7.433056,123.28,4.64,129.89,126.8,2.66,130.03,119.24,2.84,123,849.527037,0.016624,849.42729,849.626784,15.585137,0.025429,15.546994,15.657186,99.88,7.31,0
2019-8-30 14:50,4.532981,0.462043,3.37366,5.67238,5.67238,4.949942,0.400966,3.37488,5.64879,5.64879,5.244332,0.417399,4.13025,6.41946,5.908203,6.076707,0.411307,4.89458,7.17962,6.669294,6.024142,0.52337,4.13055,7.18227,6.930503,5.508266,0.673906,3.3652,7.1812,6.929344,116.29,4.28,119.79,124.26,3.35,119.99,118.38,2.38,121.25,849.460539,0.016624,849.394041,849.57691,15.530042,0.016953,15.487661,15.563947,96.97,8.41,0
2019-8-30 15:00,4.90001,0.576212,3.37366,6.43862,5.925239,5.197798,0.472215,4.13285,6.40676,5.89892,5.86776,0.473103,4.89332,7.18253,6.930717,6.406515,0.567452,4.1329,7.17962,7.17962,5.815099,0.770559,3.36762,7.18227,7.18227,5.309834,0.825019,2.602,7.1812,6.929344,121.55,4.39,122.06,126.39,2.81,130.4,116.23,5.78,116.81,849.510413,0.033249,849.410666,849.626784,15.555471,0.016953,15.517327,15.585137,95.14,9.39,0
2019-8-30 15:10,5.299221,0.603797,3.37366,7.20486,6.691479,5.506292,0.574541,3.37488,6.40676,6.40676,6.011218,0.522703,4.13025,7.18253,7.18253,6.583986,0.455485,4.89458,7.9413,7.430974,6.171388,0.659172,2.60469,7.9452,7.434037,5.65251,0.80365,3.3652,7.9444,7.1812,123.31,6.88,122.76,127.74,4.68,126,118.77,3.53,110.44,849.493788,0.016624,849.410666,849.626784,15.470708,0.038143,15.415612,15.538518,96.03,8.49,0
2019-8-30 15:20,5.195012,0.513381,4.1399,6.43862,6.185761,6.086139,0.490407,4.89082,7.16473,7.16473,6.213431,0.454027,4.89332,7.18253,7.18253,5.930465,0.655806,4.1329,7.17962,7.17962,5.274945,0.729361,3.36762,7.18227,6.930503,4.830544,0.738014,2.602,6.418,6.418,137.15,5.2,117.51,136.49,3.26,138.15,121.86,4.97,120.9,849.527037,0.033249,849.42729,849.660033,15.360517,0.038143,15.26304,15.432565,99.65,8.45,0
2019-8-30 15:30,4.908439,0.533303,3.37366,6.43862,5.925239,5.969411,0.45554,4.89082,7.16473,6.65689,5.335901,0.54178,4.13025,6.41946,6.167647,4.733104,0.607059,3.37122,6.41794,6.166586,3.985593,0.723258,1.84176,5.65641,5.404643,3.50105,0.81815,1.8388,5.6548,5.6548,142.14,3.43,141.62,138.66,4.62,143.57,125.38,6.16,120.55,849.57691,0.016624,849.477164,849.660033,15.21642,0.033905,15.101991,15.267278,105.09,10.08,0
2019-8-30 15:40,4.991959,0.704941,3.37366,6.43862,6.43862,6.131617,0.579847,4.89082,7.16473,7.16473,5.948646,0.682948,3.36718,7.18253,6.930717,5.229719,0.888881,2.60954,7.17962,6.928266,4.491416,0.933826,1.84176,6.41934,6.41934,4.191746,0.797544,1.8388,6.418,6.418,142.67,3.93,142.67,138.51,6.39,134.28,122.37,7.26,123.51,849.477164,0.033249,849.377417,849.593535,15.025704,0.029667,14.974847,15.106229,100.32,8.37,0
2019-8-30 15:50,4.405785,0.590771,3.37366,5.67238,5.67238,5.904226,0.408546,4.13285,7.16473,6.65689,6.171462,0.442581,4.89332,7.18253,6.930717,6.042432,0.5804,4.1329,7.17962,6.928266,5.403117,0.576012,4.13055,7.18227,6.930503,4.782462,0.667037,3.3652,7.1812,6.929344,150.71,3.76,156.74,148.04,4.57,128.11,129.73,6.49,117.71,849.410666,0.016624,849.327544,849.493788,14.915513,0.063572,14.762941,14.987561,104.44,8.64,0
2019-8-30 16:00,5.092336,0.445185,4.1399,5.67238,5.67238,6.094476,0.375953,5.64879,7.16473,6.65689,5.980695,0.39527,4.89332,7.18253,6.671273,6.031007,0.526321,4.89458,7.17962,6.928266,5.450419,0.765219,3.36762,7.9452,6.930503,5.068662,0.796781,2.602,7.1812,6.929344,155.27,1.27,156.74,153.59,2.22,146.2,139.28,4.15,133.08,849.360793,0.016624,849.261046,849.477164,14.60613,0.076286,14.4917,14.767179,112.23,9.2,0
2019-8-30 16:10,3.942976,0.49729,2.60742,5.67238,5.158999,5.694268,0.396418,4.89082,6.40676,6.15663,5.364897,0.399086,4.13025,6.41946,5.908203,5.296747,0.475288,4.1329,6.41794,6.41794,5.108626,0.668327,3.36762,6.41934,6.167573,4.83665,0.748699,2.602,7.1812,6.929344,151.66,1.32,154.83,148.96,1.9,153.39,133.71,5.39,141.31,849.360793,0.016624,849.244421,849.493788,14.483224,0.021191,14.419652,14.525605,105.83,9.11,0
2019-8-30 16:20,4.65558,0.488861,3.37366,5.67238,5.419521,5.226601,0.401724,4.13285,6.40676,5.89892,5.250437,0.388403,4.13025,6.41946,5.908203,4.938757,0.430349,4.1329,6.41794,5.65626,4.504386,0.589745,2.60469,7.18227,6.930503,4.303936,0.622008,2.602,5.6548,5.402944,160.12,4.57,160.99,154.77,3.56,149.54,139.31,4.98,146.19,849.360793,0.016624,849.294295,849.443915,14.445081,0.021191,14.4027,14.483224,105.34,9.19,0
2019-8-30 16:30,4.801165,0.384652,3.37366,5.67238,5.419521,5.082586,0.393386,4.13285,5.64879,5.64879,5.461807,0.373904,4.89332,6.41946,5.908203,4.931141,0.487475,3.37122,5.65626,5.65626,4.222102,0.499719,2.60469,5.65641,5.404643,3.796408,0.548741,2.602,4.8916,4.8916,164.18,2.29,159.75,164.9,1.89,159.24,150.35,4.49,152.44,849.377417,0.016624,849.294295,849.477164,14.351842,0.059334,14.228936,14.457795,114.87,8.57,0
2019-8-30 16:40,5.013414,0.328717,4.1399,5.67238,5.67238,5.171269,0.371405,4.13285,5.64879,5.64879,5.403051,0.364747,4.89332,6.41946,5.908203,5.145934,0.528606,3.37122,6.41794,5.907614,3.919218,0.489038,2.60469,4.89348,4.89348,3.371306,0.526608,1.8388,4.8916,4.380256,173.01,1.65,172.87,168.94,1.81,165.47,151.22,3.31,137.67,849.344168,0.016624,849.27767,849.42729,14.216222,0.008476,14.199269,14.237413,113.96,6.7,0
2019-8-30 16:50,4.93066,0.429861,4.1399,5.67238,5.67238,4.975713,0.424463,4.13285,5.64879,5.64879,5.42518,0.437239,4.13025,6.41946,6.167647,5.072051,0.554503,3.37122,6.41794,5.907614,3.948973,0.518792,2.60469,5.65641,5.145247,3.430072,0.489974,1.8388,4.8916,4.380256,177.16,4.8,176.7,171.7,3.35,171.49,153.34,5.2,141.33,849.327544,0.016624,849.244421,849.42729,14.250127,0.029667,14.173841,14.28827,116.46,8.88,0
2019-8-30 17:00,3.758312,0.502653,2.60742,4.90614,4.90614,3.755381,0.504808,2.61691,4.89082,4.89082,4.147801,0.591379,2.60411,5.65639,5.404577,4.357596,0.55755,2.60954,5.65626,5.404906,3.596499,0.514215,1.84176,4.89348,4.641713,3.191954,0.457157,1.8388,4.1284,4.1284,185.28,6.62,180.14,178.3,6.29,167.78,159.74,7.71,159.81,849.244421,0.016624,849.194548,849.360793,14.284032,0.050858,14.22046,14.377271,108.97,10.08,0
2019-8-30 17:10,3.507752,0.35247,2.60742,4.1399,4.1399,3.497671,0.344118,2.61691,4.13285,4.13285,3.494613,0.362458,2.60411,4.13025,4.13025,3.512131,0.40369,2.60954,4.89458,4.384254,3.414922,0.520318,1.84176,4.89348,4.382317,3.146162,0.660168,1.8388,4.8916,4.380256,193.65,4.6,189.92,189.73,3.86,191.39,176.99,4.8,173.1,849.261046,0.016624,849.177924,849.327544,14.551034,0.089001,14.377271,14.703607,132.32,16.65,0
2019-8-30 17:20,3.251062,0.475835,2.60742,4.1399,3.887041,3.228592,0.46312,2.61691,4.13285,3.88272,2.949781,0.673791,1.84104,4.13025,4.13025,2.897455,0.707601,1.08618,4.1329,4.1329,2.969371,0.537866,1.07883,4.13055,3.878783,2.634054,0.74412,0.3124,4.1284,3.876544,202.31,3.46,196.74,200.12,4.67,197.44,178.39,5.47,176.76,849.261046,0.016624,849.211172,849.360793,14.699369,0.016953,14.644273,14.729035,140.81,13.22,0
2019-8-30 17:30,2.815837,0.468939,1.84118,4.1399,3.626519,2.819288,0.458572,1.85894,4.13285,3.62501,2.056226,0.463947,1.07797,3.36718,2.855923,0.920895,0.514896,0.3245,1.84786,1.84786,1.17267,0.752249,0.3159,2.60469,2.60469,1.81972,0.579269,0.3124,3.3652,3.113344,206.43,7.53,213.84,206.92,7.06,198.09,182.58,16.68,195.78,849.194548,0.016624,849.144675,849.261046,14.546796,0.055096,14.483224,14.648511,125.16,13.79,0
2019-8-30 17:40,2.475627,0.580044,1.07494,4.1399,3.887041,2.501699,0.565446,1.10097,4.13285,3.88272,1.846381,0.545595,1.07797,3.36718,2.855923,0.893475,0.601727,0.3245,2.60954,2.099214,0.618783,0.474542,0.3159,1.84176,1.589993,0.88709,0.500659,0.3124,1.8388,1.8388,212.8,9.15,210.18,215.71,10.53,189.67,208.44,8.37,214.11,849.144675,0.016624,849.078177,849.227797,14.483224,0.021191,14.440843,14.517129,131.96,15.63,0
